series,lecture,rule,count,proposed,build_risk
lecture-python-advanced.myst,rob_markov_perf,qe-ref-001,1,0,0
lecture-python-advanced.myst,rob_markov_perf,qe-writing-004,1,0,0
lecture-python-advanced.myst,rob_markov_perf,qe-writing-008,55,0,0
lecture-python-advanced.myst,robustness,qe-code-002,1,0,0
lecture-python-advanced.myst,robustness,qe-fig-002,3,0,0
lecture-python-advanced.myst,robustness,qe-fig-005,4,0,0
lecture-python-advanced.myst,robustness,qe-fig-006,2,0,0
lecture-python-advanced.myst,robustness,qe-fig-008,1,0,0
lecture-python-advanced.myst,robustness,qe-link-002,9,0,0
lecture-python-advanced.myst,robustness,qe-math-002,117,0,0
lecture-python-advanced.myst,robustness,qe-math-004,13,0,0
lecture-python-advanced.myst,robustness,qe-math-010,1,1,0
lecture-python-advanced.myst,robustness,qe-writing-001,2,0,0
lecture-python-advanced.myst,robustness,qe-writing-006,1,0,0
lecture-python-advanced.myst,robustness,qe-writing-008,35,0,0
lecture-python-advanced.myst,rosen_schooling_model,qe-fig-001,4,0,0
lecture-python-advanced.myst,rosen_schooling_model,qe-fig-003,4,0,0
lecture-python-advanced.myst,rosen_schooling_model,qe-fig-005,4,0,0
lecture-python-advanced.myst,rosen_schooling_model,qe-fig-008,14,0,0
lecture-python-advanced.myst,rosen_schooling_model,qe-ref-001,1,0,0
lecture-python-advanced.myst,rosen_schooling_model,qe-writing-001,2,0,0
lecture-python-advanced.myst,rosen_schooling_model,qe-writing-008,3,0,0
lecture-python-advanced.myst,smoothing,qe-fig-001,2,0,0
lecture-python-advanced.myst,smoothing,qe-fig-003,4,0,0
lecture-python-advanced.myst,smoothing,qe-fig-005,2,0,0
lecture-python-advanced.myst,smoothing,qe-fig-006,4,0,0
lecture-python-advanced.myst,smoothing,qe-fig-008,10,0,0
lecture-python-advanced.myst,smoothing,qe-link-002,6,0,0
lecture-python-advanced.myst,smoothing,qe-math-002,3,0,0
lecture-python-advanced.myst,smoothing,qe-math-010,15,1,0
lecture-python-advanced.myst,smoothing,qe-math-011,1,1,0
lecture-python-advanced.myst,smoothing,qe-writing-001,2,0,0
lecture-python-advanced.myst,smoothing,qe-writing-004,1,0,0
lecture-python-advanced.myst,smoothing,qe-writing-008,52,0,0
lecture-python-advanced.myst,smoothing_tax,qe-fig-001,2,0,0
lecture-python-advanced.myst,smoothing_tax,qe-fig-003,7,0,0
lecture-python-advanced.myst,smoothing_tax,qe-fig-005,2,0,0
lecture-python-advanced.myst,smoothing_tax,qe-fig-006,9,0,0
lecture-python-advanced.myst,smoothing_tax,qe-fig-008,20,0,0
lecture-python-advanced.myst,smoothing_tax,qe-link-002,1,0,0
lecture-python-advanced.myst,smoothing_tax,qe-math-002,1,0,0
lecture-python-advanced.myst,smoothing_tax,qe-math-010,5,1,0
lecture-python-advanced.myst,smoothing_tax,qe-writing-001,1,0,0
lecture-python-advanced.myst,smoothing_tax,qe-writing-004,1,0,0
lecture-python-advanced.myst,smoothing_tax,qe-writing-008,60,0,0
lecture-python-advanced.myst,stationary_densities,qe-code-002,4,0,0
lecture-python-advanced.myst,stationary_densities,qe-fig-001,2,0,0
lecture-python-advanced.myst,stationary_densities,qe-fig-002,2,0,0
lecture-python-advanced.myst,stationary_densities,qe-fig-004,1,0,0
lecture-python-advanced.myst,stationary_densities,qe-fig-005,6,0,0
lecture-python-advanced.myst,stationary_densities,qe-link-002,7,0,0
lecture-python-advanced.myst,stationary_densities,qe-math-010,5,1,0
lecture-python-advanced.myst,stationary_densities,qe-ref-001,1,0,0
lecture-python-advanced.myst,stationary_densities,qe-writing-001,4,0,0
lecture-python-advanced.myst,stationary_densities,qe-writing-008,12,0,0
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-code-002,1,0,0
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-fig-001,5,0,0
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-fig-004,1,0,0
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-fig-005,2,0,0
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-math-002,40,0,0
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-math-010,38,1,0
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-ref-001,1,0,0
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-writing-001,2,0,0
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-writing-004,8,0,0
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-writing-006,1,0,0
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-writing-009,1,1,0
lecture-python-advanced.myst,supply_demand_var,qe-code-002,3,0,0
lecture-python-advanced.myst,supply_demand_var,qe-fig-001,3,0,0
lecture-python-advanced.myst,supply_demand_var,qe-fig-003,4,0,0
lecture-python-advanced.myst,supply_demand_var,qe-fig-005,3,0,0
lecture-python-advanced.myst,supply_demand_var,qe-fig-008,10,0,0
lecture-python-advanced.myst,tax_smoothing_1,qe-code-002,2,0,0
lecture-python-advanced.myst,tax_smoothing_1,qe-code-003,1,0,0
lecture-python-advanced.myst,tax_smoothing_1,qe-fig-005,3,0,0
lecture-python-advanced.myst,tax_smoothing_1,qe-fig-006,6,0,0
lecture-python-advanced.myst,tax_smoothing_1,qe-fig-008,3,0,0
lecture-python-advanced.myst,tax_smoothing_1,qe-link-002,1,0,0
lecture-python-advanced.myst,tax_smoothing_1,qe-math-002,11,0,0
lecture-python-advanced.myst,tax_smoothing_1,qe-math-011,1,1,0
lecture-python-advanced.myst,tax_smoothing_1,qe-ref-001,9,0,0
lecture-python-advanced.myst,tax_smoothing_1,qe-writing-008,36,0,0
lecture-python-advanced.myst,tax_smoothing_2,qe-code-002,3,0,0
lecture-python-advanced.myst,tax_smoothing_2,qe-fig-001,3,0,0
lecture-python-advanced.myst,tax_smoothing_2,qe-fig-003,9,0,0
lecture-python-advanced.myst,tax_smoothing_2,qe-fig-005,4,0,0
lecture-python-advanced.myst,tax_smoothing_2,qe-fig-006,9,0,0
lecture-python-advanced.myst,tax_smoothing_2,qe-fig-008,9,0,0
lecture-python-advanced.myst,tax_smoothing_2,qe-math-002,59,0,0
lecture-python-advanced.myst,tax_smoothing_2,qe-math-011,1,1,0
lecture-python-advanced.myst,tax_smoothing_2,qe-ref-001,3,0,0
lecture-python-advanced.myst,tax_smoothing_2,qe-writing-008,19,0,0
lecture-python-advanced.myst,tax_smoothing_3,qe-code-002,2,0,0
lecture-python-advanced.myst,tax_smoothing_3,qe-fig-001,2,0,0
lecture-python-advanced.myst,tax_smoothing_3,qe-fig-003,4,0,0
lecture-python-advanced.myst,tax_smoothing_3,qe-fig-005,2,0,0
lecture-python-advanced.myst,tax_smoothing_3,qe-fig-006,4,0,0
lecture-python-advanced.myst,tax_smoothing_3,qe-fig-008,4,0,0
lecture-python-advanced.myst,tax_smoothing_3,qe-math-011,1,1,0
lecture-python-advanced.myst,tax_smoothing_3,qe-ref-001,2,0,0
lecture-python-advanced.myst,tax_smoothing_3,qe-writing-008,19,0,0
lecture-python-advanced.myst,troubleshooting,qe-fig-005,1,0,0
lecture-python-advanced.myst,troubleshooting,qe-link-002,1,0,0
lecture-python-advanced.myst,troubleshooting,qe-writing-001,1,0,0
lecture-python-advanced.myst,troubleshooting,qe-writing-008,1,0,0
lecture-python-advanced.myst,tsyrennikov_2013,qe-code-003,1,0,0
lecture-python-advanced.myst,tsyrennikov_2013,qe-fig-001,3,0,0
lecture-python-advanced.myst,tsyrennikov_2013,qe-fig-003,6,0,0
lecture-python-advanced.myst,tsyrennikov_2013,qe-fig-004,1,0,0
lecture-python-advanced.myst,tsyrennikov_2013,qe-fig-005,2,0,0
lecture-python-advanced.myst,tsyrennikov_2013,qe-fig-008,1,0,0
lecture-python-advanced.myst,tsyrennikov_2013,qe-math-010,6,1,0
lecture-python-advanced.myst,tsyrennikov_2013,qe-writing-001,4,0,0
lecture-python-advanced.myst,tsyrennikov_2013,qe-writing-008,1,0,0
lecture-python-advanced.myst,tsyrennikov_2013,qe-writing-009,2,1,0
lecture-python-advanced.myst,un_insure,qe-fig-001,7,0,0
lecture-python-advanced.myst,un_insure,qe-fig-003,2,0,0
lecture-python-advanced.myst,un_insure,qe-fig-005,1,0,0
lecture-python-advanced.myst,un_insure,qe-fig-006,3,0,0
lecture-python-advanced.myst,un_insure,qe-fig-008,6,0,0
lecture-python-advanced.myst,un_insure,qe-ref-001,1,0,0
lecture-python-advanced.myst,un_insure,qe-writing-004,1,0,0
lecture-python-advanced.myst,un_insure,qe-writing-008,107,0,0
lecture-dp,amss,qe-code-004,2,0,0
lecture-dp,amss,qe-fig-001,3,0,0
lecture-dp,amss,qe-fig-003,3,0,0
lecture-dp,amss,qe-fig-005,3,0,0
lecture-dp,amss,qe-fig-008,3,0,0
lecture-dp,amss,qe-math-003,2,0,0
lecture-dp,amss,qe-math-010,16,1,0
lecture-dp,amss,qe-writing-001,2,0,0
lecture-dp,amss,qe-writing-008,67,0,0
lecture-dp,amss2,qe-fig-001,2,0,0
lecture-dp,amss2,qe-fig-003,2,0,0
lecture-dp,amss2,qe-fig-005,2,0,0
lecture-dp,amss2,qe-fig-008,2,0,0
lecture-dp,amss2,qe-ref-001,2,0,0
lecture-dp,amss2,qe-writing-008,79,0,0
lecture-dp,amss3,qe-fig-001,2,0,0
lecture-dp,amss3,qe-fig-002,3,0,0
lecture-dp,amss3,qe-fig-003,3,0,0
lecture-dp,amss3,qe-fig-005,5,0,0
lecture-dp,amss3,qe-fig-008,3,0,0
lecture-dp,amss3,qe-math-013,1,1,0
lecture-dp,amss3,qe-ref-001,5,0,0
lecture-dp,amss3,qe-writing-008,69,0,0
lecture-dp,calvo,qe-code-002,1,0,0
lecture-dp,calvo,qe-fig-001,5,0,0
lecture-dp,calvo,qe-fig-003,2,0,0
lecture-dp,calvo,qe-fig-008,1,0,0
lecture-dp,calvo,qe-link-002,4,0,0
lecture-dp,calvo,qe-math-002,10,0,0
lecture-dp,calvo,qe-ref-001,3,0,0
lecture-dp,calvo,qe-writing-001,2,0,0
lecture-dp,calvo,qe-writing-004,4,0,0
lecture-dp,calvo,qe-writing-008,242,0,0
lecture-dp,calvo_abreu,qe-code-002,1,0,0
lecture-dp,calvo_abreu,qe-code-003,1,0,0
lecture-dp,calvo_abreu,qe-fig-001,1,0,0
lecture-dp,calvo_abreu,qe-fig-008,2,0,0
lecture-dp,calvo_abreu,qe-math-004,1,0,0
lecture-dp,calvo_abreu,qe-ref-001,2,0,0
lecture-dp,calvo_abreu,qe-writing-001,1,0,0
lecture-dp,calvo_abreu,qe-writing-008,94,0,0
lecture-dp,calvo_machine_learn,qe-code-002,1,0,0
lecture-dp,calvo_machine_learn,qe-code-003,4,0,0
lecture-dp,calvo_machine_learn,qe-code-004,2,0,0
lecture-dp,calvo_machine_learn,qe-fig-005,4,0,0
lecture-dp,calvo_machine_learn,qe-fig-008,3,0,0
lecture-dp,calvo_machine_learn,qe-math-002,13,0,0
lecture-dp,calvo_machine_learn,qe-math-004,4,0,0
lecture-dp,calvo_machine_learn,qe-math-013,1,1,0
lecture-dp,calvo_machine_learn,qe-writing-001,1,0,0
lecture-dp,calvo_machine_learn,qe-writing-008,193,0,0
lecture-dp,career,qe-code-002,3,0,0
lecture-dp,career,qe-fig-001,5,0,0
lecture-dp,career,qe-fig-002,1,0,0
lecture-dp,career,qe-fig-005,6,0,0
lecture-dp,career,qe-fig-008,3,0,0
lecture-dp,career,qe-writing-006,1,0,0
lecture-dp,career,qe-writing-008,2,0,0
lecture-dp,chang_credible,qe-fig-001,1,0,0
lecture-dp,chang_credible,qe-writing-001,5,0,0
lecture-dp,chang_credible,qe-writing-004,2,0,0
lecture-dp,chang_credible,qe-writing-008,21,0,0
lecture-dp,chang_ramsey,qe-fig-001,5,0,0
lecture-dp,chang_ramsey,qe-fig-003,3,0,0
lecture-dp,chang_ramsey,qe-fig-005,2,0,0
lecture-dp,chang_ramsey,qe-fig-008,5,0,0
lecture-dp,chang_ramsey,qe-ref-001,2,0,0
lecture-dp,chang_ramsey,qe-writing-001,2,0,0
lecture-dp,chang_ramsey,qe-writing-004,2,0,0
lecture-dp,chang_ramsey,qe-writing-008,26,0,0
lecture-dp,cons_news,qe-code-002,2,0,0
lecture-dp,cons_news,qe-fig-003,4,0,0
lecture-dp,cons_news,qe-fig-005,4,0,0
lecture-dp,cons_news,qe-fig-008,11,0,0
lecture-dp,cons_news,qe-link-002,7,0,0
lecture-dp,cons_news,qe-math-003,17,0,0
lecture-dp,cons_news,qe-math-010,4,1,0
lecture-dp,cons_news,qe-writing-004,8,0,0
lecture-dp,cons_news,qe-writing-008,52,0,0
lecture-dp,cons_news,qe-writing-009,4,1,0
lecture-dp,cross_product_trick,qe-math-002,52,0,0
lecture-dp,cross_product_trick,qe-math-006,5,0,1
lecture-dp,cross_product_trick,qe-math-013,1,1,0
lecture-dp,cross_product_trick,qe-writing-006,2,0,0
lecture-dp,cross_product_trick,qe-writing-008,24,0,0
lecture-dp,cross_product_trick,qe-writing-009,1,1,0
lecture-dp,discrete_dp,qe-code-002,2,0,0
lecture-dp,discrete_dp,qe-code-005,3,0,0
lecture-dp,discrete_dp,qe-fig-001,4,0,0
lecture-dp,discrete_dp,qe-fig-002,2,0,0
lecture-dp,discrete_dp,qe-fig-003,1,0,0
lecture-dp,discrete_dp,qe-fig-005,6,0,0
lecture-dp,discrete_dp,qe-link-002,10,0,0
lecture-dp,discrete_dp,qe-math-004,1,0,0
lecture-dp,discrete_dp,qe-math-008,1,0,0
lecture-dp,discrete_dp,qe-math-010,1,1,0
lecture-dp,discrete_dp,qe-ref-001,1,0,0
lecture-dp,discrete_dp,qe-writing-001,1,0,0
lecture-dp,discrete_dp,qe-writing-008,4,0,0
lecture-dp,dyn_stack,qe-code-002,4,0,0
lecture-dp,dyn_stack,qe-fig-001,3,0,0
lecture-dp,dyn_stack,qe-fig-003,6,0,0
lecture-dp,dyn_stack,qe-fig-005,6,0,0
lecture-dp,dyn_stack,qe-fig-008,13,0,0
lecture-dp,dyn_stack,qe-link-002,5,0,0
lecture-dp,dyn_stack,qe-math-002,25,0,0
lecture-dp,dyn_stack,qe-writing-004,1,0,0
lecture-dp,dyn_stack,qe-writing-008,30,0,0
lecture-dp,ifp_advanced,qe-code-002,2,0,0
lecture-dp,ifp_advanced,qe-code-003,1,0,0
lecture-dp,ifp_advanced,qe-fig-001,3,0,0
lecture-dp,ifp_advanced,qe-fig-003,1,0,0
lecture-dp,ifp_advanced,qe-fig-005,3,0,0
lecture-dp,ifp_advanced,qe-math-004,3,0,0
lecture-dp,ifp_advanced,qe-math-007,1,0,0
lecture-dp,ifp_advanced,qe-math-010,10,1,0
lecture-dp,ifp_advanced,qe-ref-001,2,0,0
lecture-dp,ifp_advanced,qe-writing-001,2,0,0
lecture-dp,ifp_advanced,qe-writing-006,9,0,0
lecture-dp,ifp_advanced,qe-writing-008,1,0,0
lecture-dp,ifp_discrete,qe-code-002,2,0,0
lecture-dp,ifp_discrete,qe-code-004,10,0,0
lecture-dp,ifp_discrete,qe-fig-005,1,0,0
lecture-dp,ifp_discrete,qe-fig-008,1,0,0
lecture-dp,ifp_discrete,qe-math-001,2,0,0
lecture-dp,ifp_discrete,qe-math-005,1,0,0
lecture-dp,ifp_discrete,qe-writing-006,2,0,0
lecture-dp,ifp_egm,qe-code-004,6,0,0
lecture-dp,ifp_egm,qe-fig-003,1,0,0
lecture-dp,ifp_egm,qe-fig-005,5,0,0
lecture-dp,ifp_egm,qe-fig-008,8,0,0
lecture-dp,ifp_egm,qe-writing-006,9,0,0
lecture-dp,ifp_egm,qe-writing-008,3,0,0
lecture-dp,ifp_egm_transient_shocks,qe-code-004,6,0,0
lecture-dp,ifp_egm_transient_shocks,qe-fig-001,1,0,0
lecture-dp,ifp_egm_transient_shocks,qe-fig-003,3,0,0
lecture-dp,ifp_egm_transient_shocks,qe-fig-005,7,0,0
lecture-dp,ifp_egm_transient_shocks,qe-fig-008,10,0,0
lecture-dp,ifp_egm_transient_shocks,qe-ref-001,1,0,0
lecture-dp,ifp_egm_transient_shocks,qe-writing-006,8,0,0
lecture-dp,ifp_egm_transient_shocks,qe-writing-008,2,0,0
lecture-dp,ifp_opi,qe-code-002,2,0,0
lecture-dp,ifp_opi,qe-code-004,14,0,0
lecture-dp,ifp_opi,qe-code-005,1,0,0
lecture-dp,ifp_opi,qe-fig-001,1,0,0
lecture-dp,ifp_opi,qe-fig-003,3,0,0
lecture-dp,ifp_opi,qe-fig-005,2,0,0
lecture-dp,ifp_opi,qe-fig-008,3,0,0
lecture-dp,ifp_opi,qe-link-002,1,0,0
lecture-dp,ifp_opi,qe-writing-006,5,0,0
lecture-dp,inventory_q,qe-fig-001,2,0,0
lecture-dp,inventory_q,qe-fig-003,4,0,0
lecture-dp,inventory_q,qe-fig-005,2,0,0
lecture-dp,inventory_q,qe-fig-008,7,0,0
lecture-dp,inventory_q,qe-math-005,3,0,0
lecture-dp,inventory_q,qe-math-010,3,1,0
lecture-dp,inventory_q,qe-writing-001,3,0,0
lecture-dp,inventory_q,qe-writing-006,2,0,0
lecture-dp,inventory_q,qe-writing-008,1,0,0
lecture-dp,jv,qe-fig-001,3,0,0
lecture-dp,jv,qe-fig-003,1,0,0
lecture-dp,jv,qe-fig-005,3,0,0
lecture-dp,jv,qe-fig-008,4,0,0
lecture-dp,jv,qe-ref-001,1,0,0
lecture-dp,jv,qe-writing-001,1,0,0
lecture-dp,jv,qe-writing-006,3,0,0
lecture-dp,jv,qe-writing-008,3,0,0
lecture-dp,lagrangian_lqdp,qe-code-002,1,0,0
lecture-dp,lagrangian_lqdp,qe-code-005,2,0,0
lecture-dp,lagrangian_lqdp,qe-link-002,5,0,0
lecture-dp,lagrangian_lqdp,qe-math-002,69,0,0
lecture-dp,lagrangian_lqdp,qe-math-003,6,0,0
lecture-dp,lagrangian_lqdp,qe-writing-001,1,0,0
lecture-dp,lagrangian_lqdp,qe-writing-004,3,0,0
lecture-dp,lagrangian_lqdp,qe-writing-006,7,0,0
lecture-dp,lagrangian_lqdp,qe-writing-008,72,0,0
lecture-dp,lq_inventories,qe-code-002,1,0,0
lecture-dp,lq_inventories,qe-fig-001,1,0,0
lecture-dp,lq_inventories,qe-fig-003,4,0,0
lecture-dp,lq_inventories,qe-fig-008,10,0,0
lecture-dp,lq_inventories,qe-math-002,15,0,0
lecture-dp,lq_inventories,qe-math-003,17,0,0
lecture-dp,lq_inventories,qe-writing-001,4,0,0
lecture-dp,lq_inventories,qe-writing-006,2,0,0
lecture-dp,lq_inventories,qe-writing-008,4,0,0
lecture-dp,lqcontrol,qe-code-002,6,0,0
lecture-dp,lqcontrol,qe-fig-001,5,0,0
lecture-dp,lqcontrol,qe-fig-002,5,0,0
lecture-dp,lqcontrol,qe-fig-005,10,0,0
lecture-dp,lqcontrol,qe-fig-006,4,0,0
lecture-dp,lqcontrol,qe-fig-008,18,0,0
lecture-dp,lqcontrol,qe-link-002,2,0,0
lecture-dp,lqcontrol,qe-math-002,85,0,0
lecture-dp,lqcontrol,qe-math-003,17,0,0
lecture-dp,lqcontrol,qe-math-010,15,1,0
lecture-dp,lqcontrol,qe-writing-001,1,0,0
lecture-dp,lqcontrol,qe-writing-006,13,0,0
lecture-dp,lqcontrol,qe-writing-008,12,0,0
lecture-dp,lqramsey,qe-fig-001,2,0,0
lecture-dp,lqramsey,qe-fig-006,3,0,0
lecture-dp,lqramsey,qe-fig-008,12,0,0
lecture-dp,lqramsey,qe-math-002,10,0,0
lecture-dp,lqramsey,qe-math-010,14,1,0
lecture-dp,lqramsey,qe-writing-008,7,0,0
lecture-dp,markov_jump_lq,qe-code-002,8,0,0
lecture-dp,markov_jump_lq,qe-fig-003,6,0,0
lecture-dp,markov_jump_lq,qe-fig-005,2,0,0
lecture-dp,markov_jump_lq,qe-fig-008,12,0,0
lecture-dp,markov_jump_lq,qe-link-002,1,0,0
lecture-dp,markov_jump_lq,qe-math-002,47,0,0
lecture-dp,markov_jump_lq,qe-math-010,2,1,0
lecture-dp,markov_jump_lq,qe-math-011,1,1,0
lecture-dp,markov_jump_lq,qe-ref-001,3,0,0
lecture-dp,markov_jump_lq,qe-writing-008,5,0,0
lecture-dp,markov_jump_lq,qe-writing-009,1,1,0
lecture-dp,mccall_fitted_vfi,qe-fig-001,5,0,0
lecture-dp,mccall_fitted_vfi,qe-fig-003,4,0,0
lecture-dp,mccall_fitted_vfi,qe-fig-005,6,0,0
lecture-dp,mccall_fitted_vfi,qe-fig-008,3,0,0
lecture-dp,mccall_fitted_vfi,qe-math-004,2,0,0
lecture-dp,mccall_fitted_vfi,qe-ref-001,1,0,0
lecture-dp,mccall_fitted_vfi,qe-writing-001,1,0,0
lecture-dp,mccall_model,qe-fig-003,2,0,0
lecture-dp,mccall_model,qe-fig-005,8,0,0
lecture-dp,mccall_model,qe-fig-008,2,0,0
lecture-dp,mccall_model,qe-link-002,2,0,0
lecture-dp,mccall_model,qe-math-001,1,0,0
lecture-dp,mccall_model,qe-math-008,1,0,0
lecture-dp,mccall_model,qe-math-010,1,1,0
lecture-dp,mccall_model,qe-writing-001,1,0,0
lecture-dp,mccall_model,qe-writing-006,12,0,0
lecture-dp,mccall_model,qe-writing-008,6,0,0
lecture-dp,mccall_model_with_sep_markov,qe-fig-001,5,0,0
lecture-dp,mccall_model_with_sep_markov,qe-fig-003,4,0,0
lecture-dp,mccall_model_with_sep_markov,qe-fig-005,5,0,0
lecture-dp,mccall_model_with_sep_markov,qe-writing-001,1,0,0
lecture-dp,mccall_model_with_sep_markov,qe-writing-009,1,1,0
lecture-dp,mccall_model_with_separation,qe-code-003,1,0,0
lecture-dp,mccall_model_with_separation,qe-fig-005,4,0,0
lecture-dp,mccall_model_with_separation,qe-math-010,1,1,0
lecture-dp,mccall_model_with_separation,qe-writing-008,1,0,0
lecture-dp,mccall_persist_trans,qe-fig-005,4,0,0
lecture-dp,mccall_persist_trans,qe-fig-008,4,0,0
lecture-dp,mccall_persist_trans,qe-math-010,5,1,0
lecture-dp,mccall_q,qe-fig-001,5,0,0
lecture-dp,mccall_q,qe-fig-005,4,0,0
lecture-dp,mccall_q,qe-fig-008,7,0,0
lecture-dp,mccall_q,qe-math-002,1,0,0
lecture-dp,mccall_q,qe-ref-001,1,0,0
lecture-dp,mccall_q,qe-writing-001,1,0,0
lecture-dp,mccall_q,qe-writing-004,1,0,0
lecture-dp,mccall_q,qe-writing-006,5,0,0
lecture-dp,mccall_q,qe-writing-008,83,0,0
lecture-dp,odu,qe-code-002,8,0,0
lecture-dp,odu,qe-fig-001,7,0,0
lecture-dp,odu,qe-fig-003,3,0,0
lecture-dp,odu,qe-fig-005,5,0,0
lecture-dp,odu,qe-fig-006,1,0,0
lecture-dp,odu,qe-fig-008,9,0,0
lecture-dp,odu,qe-link-002,4,0,0
lecture-dp,odu,qe-ref-001,1,0,0
lecture-dp,odu,qe-writing-004,1,0,0
lecture-dp,odu,qe-writing-006,7,0,0
lecture-dp,odu,qe-writing-008,23,0,0
lecture-dp,opt_tax_recur,qe-fig-001,5,0,0
lecture-dp,opt_tax_recur,qe-fig-003,5,0,0
lecture-dp,opt_tax_recur,qe-fig-005,5,0,0
lecture-dp,opt_tax_recur,qe-fig-006,1,0,0
lecture-dp,opt_tax_recur,qe-fig-008,3,0,0
lecture-dp,opt_tax_recur,qe-math-003,2,0,0
lecture-dp,opt_tax_recur,qe-math-010,2,1,0
lecture-dp,opt_tax_recur,qe-ref-001,1,0,0
lecture-dp,opt_tax_recur,qe-writing-001,3,0,0
lecture-dp,opt_tax_recur,qe-writing-008,106,0,0
lecture-dp,os,qe-fig-005,2,0,0
lecture-dp,os,qe-fig-008,4,0,0
lecture-dp,os,qe-writing-001,2,0,0
lecture-dp,os,qe-writing-004,1,0,0
lecture-dp,os_egm,qe-code-002,2,0,0
lecture-dp,os_egm,qe-code-003,1,0,0
lecture-dp,os_egm,qe-fig-005,1,0,0
lecture-dp,os_egm,qe-writing-006,4,0,0
lecture-dp,os_egm,qe-writing-008,2,0,0
lecture-dp,os_egm_jax,qe-code-002,2,0,0
lecture-dp,os_egm_jax,qe-code-003,1,0,0
lecture-dp,os_egm_jax,qe-fig-005,2,0,0
lecture-dp,os_egm_jax,qe-fig-006,2,0,0
lecture-dp,os_egm_jax,qe-fig-008,1,0,0
lecture-dp,os_numerical,qe-fig-003,3,0,0
lecture-dp,os_numerical,qe-fig-005,6,0,0
lecture-dp,os_numerical,qe-fig-008,7,0,0
lecture-dp,os_numerical,qe-writing-006,5,0,0
lecture-dp,os_numerical,qe-writing-008,1,0,0
lecture-dp,os_stochastic,qe-code-004,1,0,0
lecture-dp,os_stochastic,qe-fig-005,5,0,0
lecture-dp,os_stochastic,qe-link-002,3,0,0
lecture-dp,os_stochastic,qe-math-010,4,1,0
lecture-dp,os_stochastic,qe-writing-004,1,0,0
lecture-dp,os_stochastic,qe-writing-006,11,0,0
lecture-dp,os_stochastic,qe-writing-008,1,0,0
lecture-dp,os_time_iter,qe-code-004,1,0,0
lecture-dp,os_time_iter,qe-fig-005,3,0,0
lecture-dp,os_time_iter,qe-fig-008,3,0,0
lecture-dp,os_time_iter,qe-math-001,2,0,0
lecture-dp,os_time_iter,qe-math-002,8,0,0
lecture-dp,os_time_iter,qe-ref-001,1,0,0
lecture-dp,os_time_iter,qe-writing-006,4,0,0
lecture-dp,perm_income,qe-fig-001,3,0,0
lecture-dp,perm_income,qe-fig-003,1,0,0
lecture-dp,perm_income,qe-fig-005,3,0,0
lecture-dp,perm_income,qe-fig-006,1,0,0
lecture-dp,perm_income,qe-fig-008,5,0,0
lecture-dp,perm_income,qe-math-002,8,0,0
lecture-dp,perm_income,qe-math-010,3,1,0
lecture-dp,perm_income,qe-ref-001,3,0,0
lecture-dp,perm_income,qe-writing-001,4,0,0
lecture-dp,perm_income,qe-writing-006,15,0,0
lecture-dp,perm_income,qe-writing-008,29,0,0
lecture-dp,perm_income_cons,qe-code-002,1,0,0
lecture-dp,perm_income_cons,qe-fig-001,3,0,0
lecture-dp,perm_income_cons,qe-fig-003,3,0,0
lecture-dp,perm_income_cons,qe-fig-005,6,0,0
lecture-dp,perm_income_cons,qe-fig-008,12,0,0
lecture-dp,perm_income_cons,qe-link-002,1,0,0
lecture-dp,perm_income_cons,qe-math-002,8,0,0
lecture-dp,perm_income_cons,qe-math-010,2,1,0
lecture-dp,perm_income_cons,qe-writing-006,12,0,0
lecture-dp,perm_income_cons,qe-writing-008,19,0,0
lecture-dp,rs_inventory_q,qe-fig-001,4,0,0
lecture-dp,rs_inventory_q,qe-fig-003,7,0,0
lecture-dp,rs_inventory_q,qe-fig-005,4,0,0
lecture-dp,rs_inventory_q,qe-fig-008,9,0,0
lecture-dp,rs_inventory_q,qe-math-010,5,1,0
lecture-dp,rs_inventory_q,qe-writing-001,2,0,0
lecture-dp,rs_inventory_q,qe-writing-004,1,0,0
lecture-dp,rs_inventory_q,qe-writing-006,3,0,0
lecture-dp,rs_inventory_q,qe-writing-008,1,0,0
lecture-dp,short_path,qe-fig-002,4,0,0
lecture-dp,short_path,qe-fig-005,4,0,0
lecture-dp,smoothing,qe-fig-001,2,0,0
lecture-dp,smoothing,qe-fig-003,4,0,0
lecture-dp,smoothing,qe-fig-005,2,0,0
lecture-dp,smoothing,qe-fig-006,4,0,0
lecture-dp,smoothing,qe-fig-008,10,0,0
lecture-dp,smoothing,qe-link-002,6,0,0
lecture-dp,smoothing,qe-math-002,3,0,0
lecture-dp,smoothing,qe-math-010,15,1,0
lecture-dp,smoothing,qe-math-011,1,1,0
lecture-dp,smoothing,qe-writing-001,2,0,0
lecture-dp,smoothing,qe-writing-004,1,0,0
